MAC125,MAC112,MAC47,MAC22,MAC226,MAC79,MAC18,MAC208,MAC12,MAC81,MAC224,MAC70,MAC90,MAC76,MAC120,MAC128,MAC17,MAC31,MAC63,MAC34,MAC24,MAC32,MAC8,MAC340,MAC108,MAC77,MAC25,MAC141,MAC56,MAC33,MAC133,MAC9,MAC82,MAC213,MAC53,MAC75,MAC61,MAC84,MAC105,MAC14,MAC26,MAC46,MAC4,MAC40,MAC23,MAC6,ECoord,NCoord,FloorID,BuildingID,SceneID,UserID,PhoneID,SampleTimes
-105,-105,-45,-105,-105,-57,-105,-105,-62,-65,-105,-60,-33,-105,-72,-105,-105,-64,-105,-56,-62,-58,-76,-105,-105,-49,-60,-105,-53,-105,-105,-65,-105,-105,-75,-39,-80,-105,-105,-76,-73,-77,-70,-71,-105,-105,31.03,2.95,4,3,3,2,2,1
-105,-105,-45,-105,-105,-57,-105,-105,-62,-65,-105,-60,-33,-105,-72,-105,-105,-64,-105,-56,-62,-58,-76,-105,-105,-49,-60,-105,-53,-105,-105,-65,-105,-105,-75,-39,-80,-105,-105,-76,-73,-77,-70,-71,-105,-105,31.03,2.05,4,3,3,2,2,1
-105,-105,-39,-59,-105,-64,-36,-105,-59,-68,-105,-59,-30,-66,-105,-105,-66,-64,-105,-57,-56,-59,-73,-105,-105,-105,-63,-105,-57,-105,-105,-65,-105,-105,-78,-39,-81,-105,-105,-75,-105,-78,-68,-75,-105,-81,32.23,2.95,4,3,3,2,2,1
-105,-105,-39,-61,-105,-62,-46,-105,-62,-83,-105,-61,-32,-82,-91,-105,-82,-80,-105,-76,-73,-75,-74,-105,-100,-87,-61,-105,-56,-92,-105,-69,-105,-105,-89,-41,-89,-105,-98,-75,-91,-78,-68,-73,-95,-89,32.23,2.05,4,3,3,2,2,1
-105,-105,-38,-63,-105,-60,-61,-105,-58,-105,-105,-64,-36,-105,-71,-105,-105,-105,-105,-105,-105,-105,-70,-105,-89,-50,-57,-105,-56,-67,-105,-70,-105,-105,-105,-45,-105,-105,-87,-74,-70,-105,-69,-71,-76,-105,33.43,2.95,4,3,3,2,2,1
-105,-105,-35,-105,-105,-49,-62,-105,-55,-65,-105,-105,-41,-105,-59,-105,-71,-105,-105,-56,-64,-69,-105,-105,-105,-52,-53,-105,-55,-105,-105,-64,-70,-105,-76,-39,-83,-105,-89,-73,-73,-105,-68,-69,-75,-67,33.43,2.05,4,3,3,2,2,1
-105,-105,-35,-105,-105,-49,-62,-105,-55,-65,-105,-105,-41,-105,-59,-105,-71,-105,-105,-56,-64,-69,-105,-105,-105,-52,-53,-105,-55,-105,-105,-64,-70,-105,-76,-39,-83,-105,-89,-73,-73,-105,-68,-69,-75,-67,34.63,2.95,4,3,3,2,2,1
-105,-105,-35,-66,-105,-47,-62,-105,-60,-62,-105,-60,-37,-105,-105,-105,-105,-63,-67,-55,-63,-66,-105,-105,-105,-43,-63,-105,-55,-71,-105,-60,-75,-105,-105,-44,-105,-86,-87,-72,-70,-76,-69,-69,-105,-72,34.63,2.05,4,3,3,2,2,1
-105,-105,-37,-65,-105,-48,-71,-105,-62,-66,-105,-69,-35,-105,-105,-105,-105,-67,-77,-56,-61,-74,-97,-105,-105,-43,-63,-105,-55,-78,-105,-60,-74,-105,-97,-44,-105,-91,-88,-72,-70,-78,-76,-68,-98,-72,35.83,3.25,4,3,3,2,2,1
-105,-105,-41,-62,-105,-50,-105,-105,-57,-67,-105,-105,-30,-105,-105,-105,-105,-67,-105,-59,-55,-105,-64,-105,-105,-42,-63,-105,-54,-105,-105,-60,-73,-105,-74,-45,-105,-105,-87,-71,-70,-105,-105,-67,-70,-71,35.83,2.05,4,3,3,2,2,1
-105,-45,-105,-105,-49,-105,-105,-44,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-56,-105,-105,-57,-79,-86,-56,-86,-85,-105,-105,-105,-105,-77,-53,-105,-105,-105,-105,-105,-105,-105,73.43,8.05,4,3,3,2,2,1
-105,-46,-105,-105,-68,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-52,-105,-105,-60,-81,-92,-57,-83,-91,-105,-105,-105,-105,-75,-52,-105,-105,-105,-105,-105,-105,-105,74.63,8.05,4,3,3,2,2,1
-105,-105,-105,-105,-57,-105,-105,-42,-105,-105,-105,-105,-105,-105,-105,-43,-105,-105,-105,-105,-105,-105,-105,-105,-50,-105,-105,-62,-81,-83,-55,-105,-83,-70,-105,-105,-105,-70,-51,-105,-105,-105,-105,-105,-105,-105,75.83,8.05,4,3,3,2,2,1
-72,-85,-105,-105,-79,-105,-105,-52,-105,-105,-82,-105,-105,-105,-105,-69,-105,-105,-105,-105,-105,-105,-105,-105,-55,-105,-105,-67,-81,-86,-62,-105,-84,-85,-105,-105,-105,-73,-56,-105,-105,-105,-105,-105,-105,-105,77.03,8.05,4,3,3,2,2,1
-65,-64,-105,-105,-105,-105,-105,-55,-105,-105,-59,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-54,-105,-105,-68,-81,-87,-66,-105,-82,-105,-105,-105,-105,-74,-54,-105,-105,-105,-105,-105,-105,-105,78.23,8.05,4,3,3,2,2,1
-105,-105,-105,-105,-58,-105,-105,-54,-105,-105,-61,-105,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-76,-105,-61,-105,-80,-74,-105,-105,-105,-68,-53,-105,-105,-105,-105,-105,-105,-105,79.43,8.05,4,3,3,2,2,1
-105,-105,-105,-105,-58,-105,-105,-54,-105,-105,-61,-105,-105,-105,-64,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-67,-76,-105,-61,-105,-80,-74,-105,-105,-105,-68,-53,-105,-105,-105,-105,-105,-105,-105,80.63,8.05,4,3,3,2,2,1
-105,-60,-105,-105,-105,-105,-105,-25,-105,-105,-105,-105,-105,-105,-105,-55,-105,-105,-105,-105,-105,-105,-105,-105,-73,-105,-105,-76,-105,-105,-63,-105,-89,-76,-105,-105,-105,-86,-66,-105,-105,-105,-105,-105,-105,-105,82.43,8.05,4,3,3,2,2,1
-105,-102,-105,-105,-75,-105,-105,-54,-105,-105,-57,-105,-105,-105,-105,-45,-105,-105,-105,-105,-105,-105,-105,-105,-63,-105,-105,-61,-86,-87,-53,-86,-86,-105,-105,-105,-105,-79,-50,-105,-105,-105,-105,-105,-105,-105,73.43,6.85,4,3,3,2,2,1
-105,-105,-105,-105,-55,-105,-105,-55,-105,-105,-57,-105,-105,-105,-105,-43,-105,-105,-105,-105,-105,-105,-105,-105,-64,-105,-105,-61,-86,-87,-54,-86,-85,-71,-105,-105,-105,-78,-49,-105,-105,-105,-105,-105,-105,-105,73.43,5.65,4,3,3,2,2,1
-68,-105,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-68,-85,-105,-62,-88,-86,-105,-105,-105,-105,-85,-63,-105,-105,-105,-105,-105,-105,-105,82.43,6.85,4,3,3,2,2,1
-84,-88,-105,-105,-92,-105,-105,-80,-105,-105,-62,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-105,-68,-85,-99,-58,-88,-87,-105,-105,-105,-105,-84,-62,-105,-105,-105,-105,-105,-105,-105,82.43,5.65,4,3,3,2,2,1
-105,-71,-105,-105,-96,-105,-105,-48,-105,-105,-59,-105,-105,-105,-67,-48,-105,-105,-105,-105,-105,-105,-105,-105,-74,-105,-105,-67,-91,-94,-54,-94,-92,-105,-105,-105,-105,-84,-60,-105,-105,-105,-105,-105,-105,-105,73.43,4.45,4,3,3,2,2,1
-105,-105,-105,-105,-53,-105,-105,-55,-105,-105,-65,-105,-105,-105,-70,-49,-105,-105,-105,-105,-105,-105,-105,-105,-60,-105,-105,-64,-83,-105,-59,-87,-105,-105,-105,-105,-105,-82,-55,-105,-105,-105,-105,-105,-105,-105,74.63,4.15,4,3,3,2,2,1
-105,-103,-105,-105,-63,-105,-105,-46,-105,-105,-50,-105,-105,-105,-73,-56,-105,-105,-105,-105,-105,-105,-105,-105,-79,-105,-105,-67,-86,-92,-62,-92,-89,-105,-105,-105,-105,-80,-59,-105,-105,-105,-105,-105,-105,-105,74.63,3.25,4,3,3,2,2,1
-105,-58,-105,-105,-105,-105,-105,-47,-105,-105,-47,-105,-105,-105,-70,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-105,-67,-85,-105,-63,-105,-105,-105,-105,-105,-105,-105,-63,-105,-105,-105,-105,-105,-105,-105,74.63,2.05,4,3,3,2,2,1
-105,-92,-105,-105,-60,-105,-105,-84,-105,-105,-105,-105,-105,-105,-96,-44,-105,-105,-105,-105,-105,-105,-105,-105,-87,-105,-105,-68,-81,-85,-88,-98,-99,-90,-105,-105,-105,-93,-58,-105,-105,-105,-105,-105,-105,-105,75.83,4.15,4,3,3,2,2,1
-105,-105,-105,-105,-62,-105,-105,-90,-105,-105,-90,-105,-105,-105,-102,-47,-105,-105,-105,-105,-105,-105,-105,-105,-94,-105,-105,-65,-81,-83,-93,-105,-100,-105,-105,-105,-105,-96,-58,-105,-105,-105,-105,-105,-105,-105,75.83,3.25,4,3,3,2,2,1
-71,-105,-105,-105,-62,-105,-105,-52,-105,-105,-59,-105,-105,-105,-105,-54,-105,-105,-105,-105,-105,-105,-105,-105,-67,-105,-105,-70,-83,-86,-64,-80,-84,-105,-105,-105,-105,-76,-58,-105,-105,-105,-105,-105,-105,-105,75.83,2.05,4,3,3,2,2,1
-105,-94,-105,-105,-61,-105,-105,-60,-105,-105,-54,-105,-105,-105,-69,-73,-105,-105,-105,-105,-105,-105,-105,-105,-62,-105,-105,-87,-79,-84,-64,-83,-82,-71,-105,-105,-105,-77,-54,-105,-105,-105,-105,-105,-105,-105,77.03,4.15,4,3,3,2,2,1
-105,-59,-105,-105,-58,-85,-105,-59,-105,-105,-56,-105,-105,-105,-70,-52,-105,-105,-105,-105,-105,-105,-105,-105,-61,-105,-105,-60,-79,-85,-62,-81,-82,-68,-105,-105,-105,-77,-54,-105,-105,-105,-105,-105,-105,-105,77.03,3.25,4,3,3,2,2,1
-85,-75,-105,-105,-51,-105,-105,-56,-105,-85,-61,-105,-105,-105,-68,-43,-105,-105,-105,-105,-105,-105,-105,-105,-57,-105,-105,-67,-79,-90,-64,-105,-78,-72,-105,-105,-105,-96,-55,-105,-105,-105,-105,-105,-105,-105,78.23,4.15,4,3,3,2,2,1
-76,-54,-105,-105,-52,-105,-105,-64,-105,-77,-51,-105,-105,-105,-46,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-66,-76,-83,-61,-85,-78,-71,-105,-105,-105,-74,-58,-105,-105,-105,-105,-105,-105,-105,78.23,3.25,4,3,3,2,2,1
-105,-57,-105,-105,-62,-105,-105,-50,-105,-105,-68,-105,-105,-105,-94,-51,-105,-105,-105,-105,-105,-105,-105,-105,-57,-105,-105,-73,-80,-93,-69,-94,-83,-93,-105,-105,-105,-82,-61,-105,-105,-105,-105,-105,-105,-105,79.43,4.15,4,3,3,2,2,1
-105,-94,-105,-105,-69,-105,-105,-56,-105,-105,-62,-105,-105,-105,-105,-91,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-68,-99,-101,-65,-100,-85,-105,-105,-105,-105,-81,-90,-105,-105,-105,-105,-105,-105,-105,79.43,3.25,4,3,3,2,2,1
-105,-105,-105,-105,-69,-105,-105,-57,-105,-105,-63,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-105,-69,-105,-105,-65,-105,-85,-105,-105,-105,-105,-80,-105,-105,-105,-105,-105,-105,-105,-105,80.63,4.15,4,3,3,2,2,1
-105,-105,-105,-105,-57,-105,-105,-53,-105,-105,-59,-105,-105,-105,-105,-11,-105,-105,-105,-105,-105,-105,-105,-105,-57,-105,-105,-68,-82,-105,-67,-86,-89,-105,-105,-105,-105,-81,-58,-105,-105,-105,-105,-105,-105,-105,80.63,3.25,4,3,3,2,2,1
-105,-105,-105,-105,-58,-105,-105,-52,-105,-105,-62,-105,-105,-105,-105,-14,-105,-105,-105,-105,-105,-105,-105,-105,-58,-105,-105,-68,-82,-105,-66,-86,-89,-105,-105,-105,-105,-81,-58,-105,-105,-105,-105,-105,-105,-105,82.43,4.45,4,3,3,2,2,1
-76,-105,-105,-105,-67,-105,-105,-51,-105,-105,-56,-105,-105,-105,-73,-51,-105,-105,-105,-105,-105,-105,-105,-105,-60,-105,-105,-68,-87,-88,-59,-105,-89,-75,-105,-105,-105,-80,-61,-105,-105,-105,-105,-105,-105,-105,82.43,3.25,4,3,3,2,2,1
